experiment,pioreactor_unit,timestamp,temperature_c,timestamp_localtime,hours_since_experiment_created
Long Yeast Grow,pioreactor02,2025-09-19T14:19:53.408Z,29.81,2025-09-19 16:19:53.408,15.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T14:23:13.408Z,30.22,2025-09-19 16:23:13.408,15.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T14:26:33.407Z,29.86,2025-09-19 16:26:33.407,15.1225
Long Yeast Grow,pioreactor02,2025-09-19T14:29:53.407Z,29.96,2025-09-19 16:29:53.407,15.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T14:33:13.407Z,29.97,2025-09-19 16:33:13.407,15.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T14:36:33.407Z,30.0,2025-09-19 16:36:33.407,15.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T14:39:53.408Z,29.94,2025-09-19 16:39:53.408,15.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T14:43:13.407Z,29.88,2025-09-19 16:43:13.407,15.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T14:46:33.409Z,30.1,2025-09-19 16:46:33.409,15.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T14:49:53.407Z,30.02,2025-09-19 16:49:53.407,15.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T14:53:13.407Z,30.03,2025-09-19 16:53:13.407,15.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T14:56:33.407Z,30.16,2025-09-19 16:56:33.407,15.6225
Long Yeast Grow,pioreactor02,2025-09-19T14:59:53.408Z,30.07,2025-09-19 16:59:53.408,15.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T15:03:13.407Z,29.75,2025-09-19 17:03:13.407,15.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T15:06:33.405Z,29.84,2025-09-19 17:06:33.405,15.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T15:09:53.408Z,29.82,2025-09-19 17:09:53.408,15.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T15:13:13.409Z,30.04,2025-09-19 17:13:13.409,15.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T15:16:33.408Z,30.13,2025-09-19 17:16:33.408,15.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T15:19:53.408Z,29.98,2025-09-19 17:19:53.408,16.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T15:23:13.407Z,29.89,2025-09-19 17:23:13.407,16.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T15:26:33.407Z,29.84,2025-09-19 17:26:33.407,16.1225
Long Yeast Grow,pioreactor02,2025-09-19T15:29:53.408Z,30.11,2025-09-19 17:29:53.408,16.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T15:33:13.408Z,29.94,2025-09-19 17:33:13.408,16.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T15:36:33.407Z,30.13,2025-09-19 17:36:33.407,16.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T15:39:53.407Z,30.09,2025-09-19 17:39:53.407,16.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T15:43:13.409Z,30.01,2025-09-19 17:43:13.409,16.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T15:46:33.407Z,30.09,2025-09-19 17:46:33.407,16.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T15:49:53.409Z,29.97,2025-09-19 17:49:53.409,16.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T15:53:13.406Z,29.91,2025-09-19 17:53:13.406,16.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T15:56:33.407Z,29.92,2025-09-19 17:56:33.407,16.6225
Long Yeast Grow,pioreactor02,2025-09-19T15:59:53.407Z,30.15,2025-09-19 17:59:53.407,16.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T16:03:13.408Z,30.02,2025-09-19 18:03:13.408,16.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T16:06:33.408Z,29.93,2025-09-19 18:06:33.408,16.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T16:09:53.407Z,30.1,2025-09-19 18:09:53.407,16.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T16:13:13.409Z,29.93,2025-09-19 18:13:13.409,16.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T16:16:33.408Z,30.05,2025-09-19 18:16:33.408,16.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T16:19:53.408Z,29.95,2025-09-19 18:19:53.408,17.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T16:23:13.408Z,29.9,2025-09-19 18:23:13.408,17.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T16:26:33.408Z,29.98,2025-09-19 18:26:33.408,17.1225
Long Yeast Grow,pioreactor02,2025-09-19T16:29:53.409Z,30.11,2025-09-19 18:29:53.409,17.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T16:33:13.408Z,29.76,2025-09-19 18:33:13.408,17.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T16:36:33.408Z,29.91,2025-09-19 18:36:33.408,17.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T16:39:53.409Z,30.08,2025-09-19 18:39:53.409,17.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T16:43:13.406Z,30.13,2025-09-19 18:43:13.406,17.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T16:46:33.407Z,29.99,2025-09-19 18:46:33.407,17.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T16:49:53.406Z,29.97,2025-09-19 18:49:53.406,17.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T16:53:13.407Z,30.03,2025-09-19 18:53:13.407,17.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T16:56:33.409Z,29.84,2025-09-19 18:56:33.409,17.6225
Long Yeast Grow,pioreactor02,2025-09-19T16:59:53.408Z,30.08,2025-09-19 18:59:53.408,17.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T17:03:13.408Z,30.0,2025-09-19 19:03:13.408,17.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T17:06:33.407Z,29.95,2025-09-19 19:06:33.407,17.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T17:09:53.408Z,30.01,2025-09-19 19:09:53.408,17.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T17:13:13.406Z,29.91,2025-09-19 19:13:13.406,17.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T17:16:33.406Z,30.08,2025-09-19 19:16:33.406,17.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T17:19:53.408Z,29.92,2025-09-19 19:19:53.408,18.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T17:23:13.407Z,29.96,2025-09-19 19:23:13.407,18.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T17:26:33.409Z,29.82,2025-09-19 19:26:33.409,18.1225
Long Yeast Grow,pioreactor02,2025-09-19T17:29:53.408Z,29.95,2025-09-19 19:29:53.408,18.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T17:33:13.407Z,30.07,2025-09-19 19:33:13.407,18.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T17:36:33.410Z,30.03,2025-09-19 19:36:33.410,18.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T17:39:53.408Z,30.17,2025-09-19 19:39:53.408,18.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T17:43:13.409Z,29.96,2025-09-19 19:43:13.409,18.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T17:46:33.407Z,29.99,2025-09-19 19:46:33.407,18.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T17:49:53.408Z,29.9,2025-09-19 19:49:53.408,18.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T17:53:13.408Z,30.0,2025-09-19 19:53:13.408,18.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T17:56:33.408Z,29.93,2025-09-19 19:56:33.408,18.6225
Long Yeast Grow,pioreactor02,2025-09-19T17:59:53.407Z,29.92,2025-09-19 19:59:53.407,18.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T18:03:13.407Z,30.05,2025-09-19 20:03:13.407,18.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T18:06:33.409Z,30.04,2025-09-19 20:06:33.409,18.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T18:09:53.408Z,29.92,2025-09-19 20:09:53.408,18.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T18:13:13.407Z,30.02,2025-09-19 20:13:13.407,18.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T18:16:33.409Z,29.97,2025-09-19 20:16:33.409,18.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T18:19:53.409Z,29.94,2025-09-19 20:19:53.409,19.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T18:23:13.407Z,30.0,2025-09-19 20:23:13.407,19.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T18:26:33.408Z,29.95,2025-09-19 20:26:33.408,19.1225
Long Yeast Grow,pioreactor02,2025-09-19T18:29:53.407Z,30.02,2025-09-19 20:29:53.407,19.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T18:33:13.408Z,29.97,2025-09-19 20:33:13.408,19.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T18:36:33.408Z,29.94,2025-09-19 20:36:33.408,19.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T18:39:53.408Z,30.07,2025-09-19 20:39:53.408,19.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T18:43:13.406Z,30.09,2025-09-19 20:43:13.406,19.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T18:46:33.408Z,30.04,2025-09-19 20:46:33.408,19.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T18:49:53.409Z,29.88,2025-09-19 20:49:53.409,19.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T18:53:13.407Z,30.07,2025-09-19 20:53:13.407,19.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T18:56:33.408Z,29.99,2025-09-19 20:56:33.408,19.6225
Long Yeast Grow,pioreactor02,2025-09-19T18:59:53.409Z,30.04,2025-09-19 20:59:53.409,19.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T19:03:13.408Z,30.07,2025-09-19 21:03:13.408,19.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T19:06:33.408Z,29.82,2025-09-19 21:06:33.408,19.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T19:09:53.409Z,30.08,2025-09-19 21:09:53.409,19.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T19:13:13.407Z,29.98,2025-09-19 21:13:13.407,19.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T19:16:33.407Z,30.04,2025-09-19 21:16:33.407,19.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T19:19:53.407Z,30.03,2025-09-19 21:19:53.407,20.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T19:23:13.407Z,30.12,2025-09-19 21:23:13.407,20.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T19:26:33.409Z,29.86,2025-09-19 21:26:33.409,20.1225
Long Yeast Grow,pioreactor02,2025-09-19T19:29:53.407Z,30.0,2025-09-19 21:29:53.407,20.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T19:33:13.407Z,30.0,2025-09-19 21:33:13.407,20.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T19:36:33.407Z,30.06,2025-09-19 21:36:33.407,20.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T19:39:53.408Z,30.17,2025-09-19 21:39:53.408,20.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T19:43:13.409Z,30.04,2025-09-19 21:43:13.409,20.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T19:46:33.408Z,29.89,2025-09-19 21:46:33.408,20.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T19:49:53.408Z,30.11,2025-09-19 21:49:53.408,20.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T19:53:13.407Z,29.89,2025-09-19 21:53:13.407,20.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T19:56:33.407Z,29.95,2025-09-19 21:56:33.407,20.6225
Long Yeast Grow,pioreactor02,2025-09-19T19:59:53.408Z,29.89,2025-09-19 21:59:53.408,20.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T20:03:13.408Z,29.98,2025-09-19 22:03:13.408,20.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T20:06:33.407Z,30.0,2025-09-19 22:06:33.407,20.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T20:09:53.408Z,29.96,2025-09-19 22:09:53.408,20.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T20:13:13.409Z,29.93,2025-09-19 22:13:13.409,20.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T20:16:33.408Z,30.12,2025-09-19 22:16:33.408,20.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T20:19:53.409Z,30.09,2025-09-19 22:19:53.409,21.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T20:23:13.410Z,29.77,2025-09-19 22:23:13.410,21.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T20:26:33.408Z,30.07,2025-09-19 22:26:33.408,21.1225
Long Yeast Grow,pioreactor02,2025-09-19T20:29:53.407Z,30.05,2025-09-19 22:29:53.407,21.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T20:33:13.407Z,30.22,2025-09-19 22:33:13.407,21.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T20:36:33.407Z,29.91,2025-09-19 22:36:33.407,21.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T20:39:53.408Z,29.95,2025-09-19 22:39:53.408,21.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T20:43:13.409Z,30.19,2025-09-19 22:43:13.409,21.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T20:46:33.406Z,29.99,2025-09-19 22:46:33.406,21.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T20:49:53.408Z,30.22,2025-09-19 22:49:53.408,21.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T20:53:13.408Z,30.15,2025-09-19 22:53:13.408,21.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T20:56:33.407Z,29.9,2025-09-19 22:56:33.407,21.6225
Long Yeast Grow,pioreactor02,2025-09-19T20:59:53.408Z,30.13,2025-09-19 22:59:53.408,21.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T21:03:13.408Z,29.98,2025-09-19 23:03:13.408,21.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T21:06:33.409Z,30.0,2025-09-19 23:06:33.409,21.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T21:09:53.408Z,30.06,2025-09-19 23:09:53.408,21.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T21:13:13.407Z,29.99,2025-09-19 23:13:13.407,21.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T21:16:33.407Z,29.79,2025-09-19 23:16:33.407,21.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T21:19:53.411Z,29.88,2025-09-19 23:19:53.411,22.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T21:23:13.409Z,30.06,2025-09-19 23:23:13.409,22.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T21:26:33.403Z,30.05,2025-09-19 23:26:33.403,22.1225
Long Yeast Grow,pioreactor02,2025-09-19T21:29:53.399Z,30.2,2025-09-19 23:29:53.399,22.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T21:33:13.398Z,30.21,2025-09-19 23:33:13.398,22.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T21:36:33.399Z,30.09,2025-09-19 23:36:33.399,22.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T21:39:53.400Z,30.06,2025-09-19 23:39:53.400,22.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T21:43:13.401Z,30.14,2025-09-19 23:43:13.401,22.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T21:46:33.400Z,30.05,2025-09-19 23:46:33.400,22.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T21:49:53.400Z,29.88,2025-09-19 23:49:53.400,22.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T21:53:13.399Z,30.03,2025-09-19 23:53:13.399,22.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T21:56:33.399Z,29.97,2025-09-19 23:56:33.399,22.6225
Long Yeast Grow,pioreactor02,2025-09-19T21:59:53.398Z,30.13,2025-09-19 23:59:53.398,22.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T22:03:13.404Z,30.07,2025-09-20 00:03:13.404,22.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T22:06:33.400Z,30.0,2025-09-20 00:06:33.400,22.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T22:09:53.400Z,30.11,2025-09-20 00:09:53.400,22.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T22:13:13.399Z,29.98,2025-09-20 00:13:13.399,22.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T22:16:33.398Z,30.01,2025-09-20 00:16:33.398,22.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T22:19:53.398Z,30.03,2025-09-20 00:19:53.398,23.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T22:23:13.398Z,30.07,2025-09-20 00:23:13.398,23.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T22:26:33.399Z,30.02,2025-09-20 00:26:33.399,23.1225
Long Yeast Grow,pioreactor02,2025-09-19T22:29:53.400Z,29.94,2025-09-20 00:29:53.400,23.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T22:33:13.400Z,29.95,2025-09-20 00:33:13.400,23.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T22:36:33.400Z,30.02,2025-09-20 00:36:33.400,23.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T22:39:53.399Z,30.12,2025-09-20 00:39:53.399,23.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T22:43:13.400Z,30.16,2025-09-20 00:43:13.400,23.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T22:46:33.398Z,30.04,2025-09-20 00:46:33.398,23.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T22:49:53.401Z,29.93,2025-09-20 00:49:53.401,23.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T22:53:13.399Z,30.0,2025-09-20 00:53:13.399,23.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T22:56:33.402Z,29.98,2025-09-20 00:56:33.402,23.6225
Long Yeast Grow,pioreactor02,2025-09-19T22:59:53.397Z,30.05,2025-09-20 00:59:53.397,23.678055555556
Long Yeast Grow,pioreactor02,2025-09-19T23:03:13.402Z,30.12,2025-09-20 01:03:13.402,23.733611111111
Long Yeast Grow,pioreactor02,2025-09-19T23:06:33.400Z,30.13,2025-09-20 01:06:33.400,23.789166666667
Long Yeast Grow,pioreactor02,2025-09-19T23:09:53.400Z,29.9,2025-09-20 01:09:53.400,23.844722222222
Long Yeast Grow,pioreactor02,2025-09-19T23:13:13.399Z,30.09,2025-09-20 01:13:13.399,23.900277777778
Long Yeast Grow,pioreactor02,2025-09-19T23:16:33.398Z,30.04,2025-09-20 01:16:33.398,23.955833333333
Long Yeast Grow,pioreactor02,2025-09-19T23:19:53.399Z,30.03,2025-09-20 01:19:53.399,24.011388888889
Long Yeast Grow,pioreactor02,2025-09-19T23:23:13.399Z,29.92,2025-09-20 01:23:13.399,24.066944444444
Long Yeast Grow,pioreactor02,2025-09-19T23:26:33.400Z,30.3,2025-09-20 01:26:33.400,24.1225
Long Yeast Grow,pioreactor02,2025-09-19T23:29:53.399Z,29.87,2025-09-20 01:29:53.399,24.178055555556
Long Yeast Grow,pioreactor02,2025-09-19T23:33:13.399Z,30.14,2025-09-20 01:33:13.399,24.233611111111
Long Yeast Grow,pioreactor02,2025-09-19T23:36:33.401Z,29.99,2025-09-20 01:36:33.401,24.289166666667
Long Yeast Grow,pioreactor02,2025-09-19T23:39:53.399Z,29.86,2025-09-20 01:39:53.399,24.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T23:43:13.399Z,29.9,2025-09-20 01:43:13.399,24.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T23:46:33.400Z,30.11,2025-09-20 01:46:33.400,24.455833333333
Long Yeast Grow,pioreactor02,2025-09-19T23:49:53.400Z,30.06,2025-09-20 01:49:53.400,24.511388888889
Long Yeast Grow,pioreactor02,2025-09-19T23:53:13.399Z,30.05,2025-09-20 01:53:13.399,24.566944444444
Long Yeast Grow,pioreactor02,2025-09-19T23:56:33.399Z,30.15,2025-09-20 01:56:33.399,24.6225
Long Yeast Grow,pioreactor02,2025-09-19T23:59:53.399Z,30.27,2025-09-20 01:59:53.399,24.678055555556
Long Yeast Grow,pioreactor02,2025-09-20T00:03:13.400Z,29.96,2025-09-20 02:03:13.400,24.733611111111
Long Yeast Grow,pioreactor02,2025-09-20T00:06:33.400Z,30.14,2025-09-20 02:06:33.400,24.789166666667
Long Yeast Grow,pioreactor02,2025-09-20T00:09:53.399Z,30.13,2025-09-20 02:09:53.399,24.844722222222
Long Yeast Grow,pioreactor02,2025-09-20T00:13:13.400Z,30.22,2025-09-20 02:13:13.400,24.900277777778
Long Yeast Grow,pioreactor02,2025-09-20T00:16:33.400Z,30.08,2025-09-20 02:16:33.400,24.955833333333
Long Yeast Grow,pioreactor02,2025-09-20T00:19:53.399Z,30.22,2025-09-20 02:19:53.399,25.011388888889
Long Yeast Grow,pioreactor02,2025-09-20T00:23:13.399Z,29.9,2025-09-20 02:23:13.399,25.066944444444
Long Yeast Grow,pioreactor02,2025-09-20T00:26:33.399Z,30.08,2025-09-20 02:26:33.399,25.1225
Long Yeast Grow,pioreactor02,2025-09-20T00:29:53.399Z,30.08,2025-09-20 02:29:53.399,25.178055555556
Long Yeast Grow,pioreactor02,2025-09-20T00:33:13.400Z,30.04,2025-09-20 02:33:13.400,25.233611111111
Long Yeast Grow,pioreactor02,2025-09-20T00:36:33.400Z,29.87,2025-09-20 02:36:33.400,25.289166666667
Long Yeast Grow,pioreactor02,2025-09-20T00:39:53.399Z,30.03,2025-09-20 02:39:53.399,25.344722222222
Long Yeast Grow,pioreactor02,2025-09-20T00:43:13.399Z,29.89,2025-09-20 02:43:13.399,25.400277777778
Long Yeast Grow,pioreactor02,2025-09-20T00:46:33.399Z,29.92,2025-09-20 02:46:33.399,25.455833333333
Long Yeast Grow,pioreactor02,2025-09-20T00:49:53.402Z,29.91,2025-09-20 02:49:53.402,25.511388888889
Long Yeast Grow,pioreactor02,2025-09-20T00:53:13.399Z,30.23,2025-09-20 02:53:13.399,25.566944444444
Long Yeast Grow,pioreactor02,2025-09-20T00:56:33.400Z,29.78,2025-09-20 02:56:33.400,25.6225
Long Yeast Grow,pioreactor02,2025-09-20T00:59:53.400Z,30.06,2025-09-20 02:59:53.400,25.678055555556
Long Yeast Grow,pioreactor02,2025-09-20T01:03:13.400Z,29.98,2025-09-20 03:03:13.400,25.733611111111
Long Yeast Grow,pioreactor02,2025-09-20T01:06:33.400Z,30.27,2025-09-20 03:06:33.400,25.789166666667
Long Yeast Grow,pioreactor02,2025-09-20T01:09:53.399Z,30.15,2025-09-20 03:09:53.399,25.844722222222
Long Yeast Grow,pioreactor02,2025-09-20T01:13:13.400Z,30.28,2025-09-20 03:13:13.400,25.900277777778
Long Yeast Grow,pioreactor02,2025-09-20T01:16:33.399Z,30.15,2025-09-20 03:16:33.399,25.955833333333
Long Yeast Grow,pioreactor02,2025-09-20T01:19:53.400Z,29.99,2025-09-20 03:19:53.400,26.011388888889
Long Yeast Grow,pioreactor02,2025-09-20T01:23:13.399Z,29.93,2025-09-20 03:23:13.399,26.066944444444
Long Yeast Grow,pioreactor02,2025-09-20T01:26:33.400Z,30.05,2025-09-20 03:26:33.400,26.1225
Long Yeast Grow,pioreactor02,2025-09-20T01:29:53.399Z,30.0,2025-09-20 03:29:53.399,26.178055555556
Long Yeast Grow,pioreactor02,2025-09-20T01:33:13.400Z,29.88,2025-09-20 03:33:13.400,26.233611111111
Long Yeast Grow,pioreactor02,2025-09-20T01:36:33.400Z,29.96,2025-09-20 03:36:33.400,26.289166666667
Long Yeast Grow,pioreactor02,2025-09-20T01:39:53.400Z,29.75,2025-09-20 03:39:53.400,26.344722222222
Long Yeast Grow,pioreactor02,2025-09-20T01:43:13.399Z,29.84,2025-09-20 03:43:13.399,26.400277777778
Long Yeast Grow,pioreactor02,2025-09-20T01:46:33.398Z,30.08,2025-09-20 03:46:33.398,26.455833333333
Long Yeast Grow,pioreactor02,2025-09-20T01:49:53.399Z,29.93,2025-09-20 03:49:53.399,26.511388888889
Long Yeast Grow,pioreactor02,2025-09-20T01:53:13.398Z,30.02,2025-09-20 03:53:13.398,26.566944444444
Long Yeast Grow,pioreactor02,2025-09-20T01:56:33.401Z,30.01,2025-09-20 03:56:33.401,26.6225
Long Yeast Grow,pioreactor02,2025-09-20T01:59:53.400Z,30.02,2025-09-20 03:59:53.400,26.678055555556
Long Yeast Grow,pioreactor02,2025-09-20T02:03:13.399Z,29.84,2025-09-20 04:03:13.399,26.733611111111
Long Yeast Grow,pioreactor02,2025-09-20T02:06:33.400Z,30.09,2025-09-20 04:06:33.400,26.789166666667
Long Yeast Grow,pioreactor02,2025-09-20T02:09:53.400Z,29.88,2025-09-20 04:09:53.400,26.844722222222
Long Yeast Grow,pioreactor02,2025-09-20T02:13:13.400Z,30.0,2025-09-20 04:13:13.400,26.900277777778
Long Yeast Grow,pioreactor02,2025-09-20T02:16:33.398Z,30.21,2025-09-20 04:16:33.398,26.955833333333
Long Yeast Grow,pioreactor02,2025-09-20T02:19:53.398Z,29.86,2025-09-20 04:19:53.398,27.011388888889
Long Yeast Grow,pioreactor02,2025-09-20T02:23:13.400Z,29.97,2025-09-20 04:23:13.400,27.066944444444
Long Yeast Grow,pioreactor02,2025-09-20T02:26:33.399Z,29.79,2025-09-20 04:26:33.399,27.1225
Long Yeast Grow,pioreactor02,2025-09-20T02:29:53.399Z,29.96,2025-09-20 04:29:53.399,27.178055555556
Long Yeast Grow,pioreactor02,2025-09-20T02:33:13.401Z,30.08,2025-09-20 04:33:13.401,27.233611111111
Long Yeast Grow,pioreactor02,2025-09-20T02:36:33.399Z,30.15,2025-09-20 04:36:33.399,27.289166666667
Long Yeast Grow,pioreactor02,2025-09-20T02:39:53.400Z,30.01,2025-09-20 04:39:53.400,27.344722222222
Long Yeast Grow,pioreactor02,2025-09-20T02:43:13.400Z,30.33,2025-09-20 04:43:13.400,27.400277777778
Long Yeast Grow,pioreactor02,2025-09-20T02:46:33.404Z,29.96,2025-09-20 04:46:33.404,27.455833333333
Long Yeast Grow,pioreactor02,2025-09-20T02:49:53.400Z,29.88,2025-09-20 04:49:53.400,27.511388888889
Long Yeast Grow,pioreactor02,2025-09-20T02:53:13.398Z,29.99,2025-09-20 04:53:13.398,27.566944444444
Long Yeast Grow,pioreactor02,2025-09-20T02:56:33.400Z,29.91,2025-09-20 04:56:33.400,27.6225
Long Yeast Grow,pioreactor02,2025-09-20T02:59:53.400Z,29.92,2025-09-20 04:59:53.400,27.678055555556
Long Yeast Grow,pioreactor02,2025-09-20T03:03:13.400Z,30.29,2025-09-20 05:03:13.400,27.733611111111
Long Yeast Grow,pioreactor02,2025-09-20T03:06:33.399Z,30.06,2025-09-20 05:06:33.399,27.789166666667
Long Yeast Grow,pioreactor02,2025-09-20T03:09:53.399Z,30.09,2025-09-20 05:09:53.399,27.844722222222
Long Yeast Grow,pioreactor02,2025-09-20T03:13:13.400Z,30.04,2025-09-20 05:13:13.400,27.900277777778
