experiment,pioreactor_unit,timestamp,od_reading,angle,channel,timestamp_localtime,hours_since_experiment_created
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:14:21.240Z,0.043556362691,90,2,2025-09-20 07:14:21.240,0.2
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:14:26.231Z,0.044028573436,90,2,2025-09-20 07:14:26.231,0.201388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:14:31.232Z,0.043908121437,90,2,2025-09-20 07:14:31.232,0.202777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:14:36.231Z,0.043842040797,90,2,2025-09-20 07:14:36.231,0.204166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:14:41.231Z,0.042758504562,90,2,2025-09-20 07:14:41.231,0.205555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:14:46.231Z,0.043003255411,90,2,2025-09-20 07:14:46.231,0.206944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:14:51.231Z,0.043078809039,90,2,2025-09-20 07:14:51.231,0.208333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:14:56.231Z,0.04283807305,90,2,2025-09-20 07:14:56.231,0.209722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:15:01.230Z,0.044700655228,90,2,2025-09-20 07:15:01.230,0.211111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:15:06.230Z,0.043480087212,90,2,2025-09-20 07:15:06.230,0.2125
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:15:11.230Z,0.043923732175,90,2,2025-09-20 07:15:11.230,0.213888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:15:16.230Z,0.043442847065,90,2,2025-09-20 07:15:16.230,0.215277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:15:21.231Z,0.04382476478,90,2,2025-09-20 07:15:21.231,0.216666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:15:26.231Z,0.043580574465,90,2,2025-09-20 07:15:26.231,0.218055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:15:31.231Z,0.043629010459,90,2,2025-09-20 07:15:31.231,0.219444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:15:36.231Z,0.043471758196,90,2,2025-09-20 07:15:36.231,0.220833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:15:41.233Z,0.044406282431,90,2,2025-09-20 07:15:41.233,0.222222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:15:46.230Z,0.043641317293,90,2,2025-09-20 07:15:46.230,0.223611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:15:51.230Z,0.043823147707,90,2,2025-09-20 07:15:51.230,0.225
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:15:56.230Z,0.04371125075,90,2,2025-09-20 07:15:56.230,0.226388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:16:01.231Z,0.044321256975,90,2,2025-09-20 07:16:01.231,0.227777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:16:06.231Z,0.043545278026,90,2,2025-09-20 07:16:06.231,0.229166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:16:11.230Z,0.044052201564,90,2,2025-09-20 07:16:11.230,0.230555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:16:16.230Z,0.043391921095,90,2,2025-09-20 07:16:16.230,0.231944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:16:21.230Z,0.04292842063,90,2,2025-09-20 07:16:21.230,0.233333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:16:26.230Z,0.043525151943,90,2,2025-09-20 07:16:26.230,0.234722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:16:31.231Z,0.04317202275,90,2,2025-09-20 07:16:31.231,0.236111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:16:36.231Z,0.043600930661,90,2,2025-09-20 07:16:36.231,0.2375
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:16:41.231Z,0.043048206194,90,2,2025-09-20 07:16:41.231,0.238888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:16:46.231Z,0.043240238629,90,2,2025-09-20 07:16:46.231,0.240277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:16:51.231Z,0.043122213764,90,2,2025-09-20 07:16:51.231,0.241666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:16:56.231Z,0.043613752715,90,2,2025-09-20 07:16:56.231,0.243055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:17:01.232Z,0.043440669613,90,2,2025-09-20 07:17:01.232,0.244444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:17:06.231Z,0.043795060145,90,2,2025-09-20 07:17:06.231,0.245833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:17:11.231Z,0.043089964964,90,2,2025-09-20 07:17:11.231,0.247222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:17:16.231Z,0.043849367865,90,2,2025-09-20 07:17:16.231,0.248611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:17:21.231Z,0.043272869407,90,2,2025-09-20 07:17:21.231,0.25
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:17:26.231Z,0.044016089533,90,2,2025-09-20 07:17:26.231,0.251388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:17:31.230Z,0.045013636008,90,2,2025-09-20 07:17:31.230,0.252777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:17:36.230Z,0.044256479434,90,2,2025-09-20 07:17:36.230,0.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:17:41.231Z,0.044130125026,90,2,2025-09-20 07:17:41.231,0.255555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:17:46.231Z,0.044283721016,90,2,2025-09-20 07:17:46.231,0.256944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:17:51.231Z,0.044261316434,90,2,2025-09-20 07:17:51.231,0.258333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:17:56.231Z,0.044251709469,90,2,2025-09-20 07:17:56.231,0.259722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:18:01.231Z,0.043857086862,90,2,2025-09-20 07:18:01.231,0.261111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:18:06.230Z,0.043499787923,90,2,2025-09-20 07:18:06.230,0.2625
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:18:11.230Z,0.043762618628,90,2,2025-09-20 07:18:11.230,0.263888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:18:16.230Z,0.043844590013,90,2,2025-09-20 07:18:16.230,0.265277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:18:21.230Z,0.043536898874,90,2,2025-09-20 07:18:21.230,0.266666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:18:26.231Z,0.04354452697,90,2,2025-09-20 07:18:26.231,0.268055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:18:31.230Z,0.043993427018,90,2,2025-09-20 07:18:31.230,0.269444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:18:36.230Z,0.044219490613,90,2,2025-09-20 07:18:36.230,0.270833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:18:41.230Z,0.044026584852,90,2,2025-09-20 07:18:41.230,0.272222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:18:46.230Z,0.043512069633,90,2,2025-09-20 07:18:46.230,0.273611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:18:51.230Z,0.043670785477,90,2,2025-09-20 07:18:51.230,0.275
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:18:56.230Z,0.043748696536,90,2,2025-09-20 07:18:56.230,0.276388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:01.231Z,0.044271830738,90,2,2025-09-20 07:19:01.231,0.277777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:06.230Z,0.043614957121,90,2,2025-09-20 07:19:06.230,0.279166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:11.231Z,0.044118370793,90,2,2025-09-20 07:19:11.231,0.280555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:16.230Z,0.043558640945,90,2,2025-09-20 07:19:16.230,0.281944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:21.230Z,0.043815540333,90,2,2025-09-20 07:19:21.230,0.283333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:26.230Z,0.042891297721,90,2,2025-09-20 07:19:26.230,0.284722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:31.231Z,0.043709698284,90,2,2025-09-20 07:19:31.231,0.286111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:36.230Z,0.04337149492,90,2,2025-09-20 07:19:36.230,0.2875
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:41.230Z,0.043174986127,90,2,2025-09-20 07:19:41.230,0.288888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:46.230Z,0.042791291891,90,2,2025-09-20 07:19:46.230,0.290277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:51.230Z,0.043740492515,90,2,2025-09-20 07:19:51.230,0.291666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:56.231Z,0.043314088788,90,2,2025-09-20 07:19:56.231,0.293055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:01.231Z,0.04442249448,90,2,2025-09-20 07:20:01.231,0.294444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:06.231Z,0.044110160032,90,2,2025-09-20 07:20:06.231,0.295833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:11.230Z,0.044300391613,90,2,2025-09-20 07:20:11.230,0.297222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:16.231Z,0.044382675355,90,2,2025-09-20 07:20:16.231,0.298611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:21.231Z,0.045050351419,90,2,2025-09-20 07:20:21.231,0.3
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:26.230Z,0.044356423214,90,2,2025-09-20 07:20:26.230,0.301388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:31.230Z,0.044531036761,90,2,2025-09-20 07:20:31.230,0.302777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:36.231Z,0.043917654743,90,2,2025-09-20 07:20:36.231,0.304166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:41.230Z,0.044393261162,90,2,2025-09-20 07:20:41.230,0.305555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:46.231Z,0.044153997044,90,2,2025-09-20 07:20:46.231,0.306944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:51.231Z,0.044468914674,90,2,2025-09-20 07:20:51.231,0.308333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:56.231Z,0.044096953451,90,2,2025-09-20 07:20:56.231,0.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:01.231Z,0.044083682236,90,2,2025-09-20 07:21:01.231,0.311111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:06.231Z,0.045093679559,90,2,2025-09-20 07:21:06.231,0.3125
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:11.231Z,0.044642053016,90,2,2025-09-20 07:21:11.231,0.313888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:16.230Z,0.04517456698,90,2,2025-09-20 07:21:16.230,0.315277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:21.231Z,0.045153563518,90,2,2025-09-20 07:21:21.231,0.316666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:26.230Z,0.045082696971,90,2,2025-09-20 07:21:26.230,0.318055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:31.232Z,0.04479117761,90,2,2025-09-20 07:21:31.232,0.319444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:36.231Z,0.044482034797,90,2,2025-09-20 07:21:36.231,0.320833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:41.231Z,0.044870969985,90,2,2025-09-20 07:21:41.231,0.322222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:46.231Z,0.044652539421,90,2,2025-09-20 07:21:46.231,0.323611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:51.231Z,0.045211020061,90,2,2025-09-20 07:21:51.231,0.325
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:56.231Z,0.044614719793,90,2,2025-09-20 07:21:56.231,0.326388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:01.231Z,0.044956627421,90,2,2025-09-20 07:22:01.231,0.327777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:06.230Z,0.04440706632,90,2,2025-09-20 07:22:06.230,0.329166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:11.230Z,0.044354187825,90,2,2025-09-20 07:22:11.230,0.330555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:16.231Z,0.044910254366,90,2,2025-09-20 07:22:16.231,0.331944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:21.231Z,0.044042902363,90,2,2025-09-20 07:22:21.231,0.333333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:26.231Z,0.045242019387,90,2,2025-09-20 07:22:26.231,0.334722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:31.231Z,0.044714102682,90,2,2025-09-20 07:22:31.231,0.336111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:36.231Z,0.045205968304,90,2,2025-09-20 07:22:36.231,0.3375
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:41.231Z,0.044747209409,90,2,2025-09-20 07:22:41.231,0.338888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:46.231Z,0.04422326322,90,2,2025-09-20 07:22:46.231,0.340277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:51.230Z,0.044705430507,90,2,2025-09-20 07:22:51.230,0.341666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:56.230Z,0.044711593558,90,2,2025-09-20 07:22:56.230,0.343055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:01.230Z,0.045806505818,90,2,2025-09-20 07:23:01.230,0.344444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:06.231Z,0.046080115259,90,2,2025-09-20 07:23:06.231,0.345833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:11.230Z,0.045642683261,90,2,2025-09-20 07:23:11.230,0.347222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:16.232Z,0.045777841452,90,2,2025-09-20 07:23:16.232,0.348611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:21.231Z,0.045459468695,90,2,2025-09-20 07:23:21.231,0.35
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:26.231Z,0.045977591392,90,2,2025-09-20 07:23:26.231,0.351388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:31.231Z,0.045257065702,90,2,2025-09-20 07:23:31.231,0.352777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:36.230Z,0.045263301595,90,2,2025-09-20 07:23:36.230,0.354166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:41.231Z,0.045916911083,90,2,2025-09-20 07:23:41.231,0.355555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:46.230Z,0.045463734463,90,2,2025-09-20 07:23:46.230,0.356944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:51.231Z,0.045505831075,90,2,2025-09-20 07:23:51.231,0.358333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:56.230Z,0.044927262744,90,2,2025-09-20 07:23:56.230,0.359722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:01.231Z,0.044722119536,90,2,2025-09-20 07:24:01.231,0.361111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:06.231Z,0.044557092206,90,2,2025-09-20 07:24:06.231,0.3625
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:11.230Z,0.044812217823,90,2,2025-09-20 07:24:11.230,0.363888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:16.231Z,0.045327123657,90,2,2025-09-20 07:24:16.231,0.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:21.230Z,0.04497441363,90,2,2025-09-20 07:24:21.230,0.366666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:26.230Z,0.045409614531,90,2,2025-09-20 07:24:26.230,0.368055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:31.231Z,0.045205882017,90,2,2025-09-20 07:24:31.231,0.369444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:36.230Z,0.044727977077,90,2,2025-09-20 07:24:36.230,0.370833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:41.230Z,0.045357851975,90,2,2025-09-20 07:24:41.230,0.372222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:46.231Z,0.045019912879,90,2,2025-09-20 07:24:46.231,0.373611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:51.230Z,0.045509364143,90,2,2025-09-20 07:24:51.230,0.375
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:56.230Z,0.045971451327,90,2,2025-09-20 07:24:56.230,0.376388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:01.230Z,0.045189294765,90,2,2025-09-20 07:25:01.230,0.377777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:06.231Z,0.045331122161,90,2,2025-09-20 07:25:06.231,0.379166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:11.230Z,0.044932621934,90,2,2025-09-20 07:25:11.230,0.380555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:16.232Z,0.04540775759,90,2,2025-09-20 07:25:16.232,0.381944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:21.230Z,0.045035560485,90,2,2025-09-20 07:25:21.230,0.383333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:26.231Z,0.04568766688,90,2,2025-09-20 07:25:26.231,0.384722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:31.230Z,0.045301137413,90,2,2025-09-20 07:25:31.230,0.386111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:36.231Z,0.04573953011,90,2,2025-09-20 07:25:36.231,0.3875
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:41.230Z,0.045691072373,90,2,2025-09-20 07:25:41.230,0.388888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:46.230Z,0.045978357963,90,2,2025-09-20 07:25:46.230,0.390277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:51.231Z,0.045623358379,90,2,2025-09-20 07:25:51.231,0.391666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:56.231Z,0.046124427289,90,2,2025-09-20 07:25:56.231,0.393055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:01.230Z,0.045673472749,90,2,2025-09-20 07:26:01.230,0.394444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:06.231Z,0.046325906952,90,2,2025-09-20 07:26:06.231,0.395833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:11.231Z,0.045679433602,90,2,2025-09-20 07:26:11.231,0.397222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:16.231Z,0.046031991977,90,2,2025-09-20 07:26:16.231,0.398611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:21.231Z,0.045804498077,90,2,2025-09-20 07:26:21.231,0.4
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:26.230Z,0.045536191007,90,2,2025-09-20 07:26:26.230,0.401388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:31.231Z,0.045993333582,90,2,2025-09-20 07:26:31.231,0.402777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:36.231Z,0.045237618917,90,2,2025-09-20 07:26:36.231,0.404166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:41.230Z,0.04585950242,90,2,2025-09-20 07:26:41.230,0.405555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:46.231Z,0.045791066587,90,2,2025-09-20 07:26:46.231,0.406944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:51.231Z,0.045208220034,90,2,2025-09-20 07:26:51.231,0.408333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:56.230Z,0.045600466793,90,2,2025-09-20 07:26:56.230,0.409722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:01.231Z,0.045130760992,90,2,2025-09-20 07:27:01.231,0.411111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:06.232Z,0.045415307573,90,2,2025-09-20 07:27:06.232,0.4125
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:11.231Z,0.045207976288,90,2,2025-09-20 07:27:11.231,0.413888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:16.231Z,0.045230116904,90,2,2025-09-20 07:27:16.231,0.415277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:21.231Z,0.045108391482,90,2,2025-09-20 07:27:21.231,0.416666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:26.231Z,0.044807434402,90,2,2025-09-20 07:27:26.231,0.418055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:31.231Z,0.045674218031,90,2,2025-09-20 07:27:31.231,0.419444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:36.231Z,0.045015152237,90,2,2025-09-20 07:27:36.231,0.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:41.231Z,0.045233318922,90,2,2025-09-20 07:27:41.231,0.422222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:46.231Z,0.045523559323,90,2,2025-09-20 07:27:46.231,0.423611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:51.230Z,0.045801904061,90,2,2025-09-20 07:27:51.230,0.425
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:56.231Z,0.04527075226,90,2,2025-09-20 07:27:56.231,0.426388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:01.231Z,0.045431822341,90,2,2025-09-20 07:28:01.231,0.427777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:06.230Z,0.04585437714,90,2,2025-09-20 07:28:06.230,0.429166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:11.230Z,0.045481687039,90,2,2025-09-20 07:28:11.230,0.430555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:16.230Z,0.045493355933,90,2,2025-09-20 07:28:16.230,0.431944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:21.231Z,0.045730370499,90,2,2025-09-20 07:28:21.231,0.433333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:26.230Z,0.045412856032,90,2,2025-09-20 07:28:26.230,0.434722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:31.232Z,0.046015517956,90,2,2025-09-20 07:28:31.232,0.436111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:36.231Z,0.046110534307,90,2,2025-09-20 07:28:36.231,0.4375
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:41.231Z,0.046083322409,90,2,2025-09-20 07:28:41.231,0.438888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:46.230Z,0.045598029912,90,2,2025-09-20 07:28:46.230,0.440277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:51.231Z,0.045996119984,90,2,2025-09-20 07:28:51.231,0.441666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:56.231Z,0.046644743451,90,2,2025-09-20 07:28:56.231,0.443055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:01.231Z,0.046076169462,90,2,2025-09-20 07:29:01.231,0.444444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:06.231Z,0.04607446624,90,2,2025-09-20 07:29:06.231,0.445833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:11.231Z,0.045605301532,90,2,2025-09-20 07:29:11.231,0.447222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:16.231Z,0.045467886545,90,2,2025-09-20 07:29:16.231,0.448611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:21.230Z,0.046087861415,90,2,2025-09-20 07:29:21.230,0.45
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:26.230Z,0.045335317212,90,2,2025-09-20 07:29:26.230,0.451388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:31.231Z,0.044743571806,90,2,2025-09-20 07:29:31.231,0.452777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:36.231Z,0.045575186259,90,2,2025-09-20 07:29:36.231,0.454166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:41.231Z,0.045188208495,90,2,2025-09-20 07:29:41.231,0.455555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:46.231Z,0.045588115566,90,2,2025-09-20 07:29:46.231,0.456944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:51.230Z,0.045825405095,90,2,2025-09-20 07:29:51.230,0.458333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:56.231Z,0.045124293756,90,2,2025-09-20 07:29:56.231,0.459722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:01.231Z,0.046184104872,90,2,2025-09-20 07:30:01.231,0.461111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:06.231Z,0.045994681209,90,2,2025-09-20 07:30:06.231,0.4625
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:11.231Z,0.04543571281,90,2,2025-09-20 07:30:11.231,0.463888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:16.231Z,0.045810741418,90,2,2025-09-20 07:30:16.231,0.465277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:21.231Z,0.044934728928,90,2,2025-09-20 07:30:21.231,0.466666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:26.230Z,0.04418274386,90,2,2025-09-20 07:30:26.230,0.468055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:31.231Z,0.044982389047,90,2,2025-09-20 07:30:31.231,0.469444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:36.230Z,0.045006858835,90,2,2025-09-20 07:30:36.230,0.470833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:41.231Z,0.044747499019,90,2,2025-09-20 07:30:41.231,0.472222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:46.231Z,0.045276987857,90,2,2025-09-20 07:30:46.231,0.473611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:51.231Z,0.044971480134,90,2,2025-09-20 07:30:51.231,0.475
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:56.231Z,0.045449149797,90,2,2025-09-20 07:30:56.231,0.476388888889
