experiment,pioreactor_unit,timestamp,od_reading,angle,channel,timestamp_localtime,hours_since_experiment_created
Long Yeast Grow,pioreactor02,2025-09-19T01:39:28.289Z,0.012896576007,90,2,2025-09-19 03:39:28.289,2.337777777778
Long Yeast Grow,pioreactor02,2025-09-19T01:39:33.289Z,0.01293842872,90,2,2025-09-19 03:39:33.289,2.339166666667
Long Yeast Grow,pioreactor02,2025-09-19T01:39:38.288Z,0.012629119583,90,2,2025-09-19 03:39:38.288,2.340555555556
Long Yeast Grow,pioreactor02,2025-09-19T01:39:43.288Z,0.012791413875,90,2,2025-09-19 03:39:43.288,2.341944444444
Long Yeast Grow,pioreactor02,2025-09-19T01:39:48.288Z,0.012595454133,90,2,2025-09-19 03:39:48.288,2.343333333333
Long Yeast Grow,pioreactor02,2025-09-19T01:39:53.288Z,0.012777629554,90,2,2025-09-19 03:39:53.288,2.344722222222
Long Yeast Grow,pioreactor02,2025-09-19T01:39:58.288Z,0.012790434706,90,2,2025-09-19 03:39:58.288,2.346111111111
Long Yeast Grow,pioreactor02,2025-09-19T01:40:03.288Z,0.013233334395,90,2,2025-09-19 03:40:03.288,2.3475
Long Yeast Grow,pioreactor02,2025-09-19T01:40:08.289Z,0.013053101395,90,2,2025-09-19 03:40:08.289,2.348888888889
Long Yeast Grow,pioreactor02,2025-09-19T01:40:13.288Z,0.012805626057,90,2,2025-09-19 03:40:13.288,2.350277777778
Long Yeast Grow,pioreactor02,2025-09-19T01:40:18.289Z,0.012923310647,90,2,2025-09-19 03:40:18.289,2.351666666667
Long Yeast Grow,pioreactor02,2025-09-19T01:40:23.290Z,0.013044188939,90,2,2025-09-19 03:40:23.290,2.353055555556
Long Yeast Grow,pioreactor02,2025-09-19T01:40:28.288Z,0.012573415709,90,2,2025-09-19 03:40:28.288,2.354444444444
Long Yeast Grow,pioreactor02,2025-09-19T01:40:33.288Z,0.012960586273,90,2,2025-09-19 03:40:33.288,2.355833333333
Long Yeast Grow,pioreactor02,2025-09-19T01:40:38.289Z,0.012662812324,90,2,2025-09-19 03:40:38.289,2.357222222222
Long Yeast Grow,pioreactor02,2025-09-19T01:40:43.289Z,0.012943366925,90,2,2025-09-19 03:40:43.289,2.358611111111
Long Yeast Grow,pioreactor02,2025-09-19T01:40:48.288Z,0.012828409869,90,2,2025-09-19 03:40:48.288,2.36
Long Yeast Grow,pioreactor02,2025-09-19T01:40:53.289Z,0.012569185845,90,2,2025-09-19 03:40:53.289,2.361388888889
Long Yeast Grow,pioreactor02,2025-09-19T01:40:58.288Z,0.012805193275,90,2,2025-09-19 03:40:58.288,2.362777777778
Long Yeast Grow,pioreactor02,2025-09-19T01:41:03.288Z,0.012758953328,90,2,2025-09-19 03:41:03.288,2.364166666667
Long Yeast Grow,pioreactor02,2025-09-19T01:41:08.288Z,0.013269420952,90,2,2025-09-19 03:41:08.288,2.365555555556
Long Yeast Grow,pioreactor02,2025-09-19T01:41:13.288Z,0.012780827505,90,2,2025-09-19 03:41:13.288,2.366944444444
Long Yeast Grow,pioreactor02,2025-09-19T01:41:18.289Z,0.012988842623,90,2,2025-09-19 03:41:18.289,2.368333333333
Long Yeast Grow,pioreactor02,2025-09-19T01:41:23.288Z,0.012997524938,90,2,2025-09-19 03:41:23.288,2.369722222222
Long Yeast Grow,pioreactor02,2025-09-19T01:41:28.288Z,0.013570903985,90,2,2025-09-19 03:41:28.288,2.371111111111
Long Yeast Grow,pioreactor02,2025-09-19T01:41:33.288Z,0.013288722785,90,2,2025-09-19 03:41:33.288,2.3725
Long Yeast Grow,pioreactor02,2025-09-19T01:41:38.288Z,0.013091907512,90,2,2025-09-19 03:41:38.288,2.373888888889
Long Yeast Grow,pioreactor02,2025-09-19T01:41:43.288Z,0.013883203071,90,2,2025-09-19 03:41:43.288,2.375277777778
Long Yeast Grow,pioreactor02,2025-09-19T01:41:48.288Z,0.013355953088,90,2,2025-09-19 03:41:48.288,2.376666666667
Long Yeast Grow,pioreactor02,2025-09-19T01:41:53.288Z,0.013182369233,90,2,2025-09-19 03:41:53.288,2.378055555556
Long Yeast Grow,pioreactor02,2025-09-19T01:41:58.288Z,0.01263305942,90,2,2025-09-19 03:41:58.288,2.379444444444
Long Yeast Grow,pioreactor02,2025-09-19T01:42:03.289Z,0.013682353611,90,2,2025-09-19 03:42:03.289,2.380833333333
Long Yeast Grow,pioreactor02,2025-09-19T01:42:08.288Z,0.013234730641,90,2,2025-09-19 03:42:08.288,2.382222222222
Long Yeast Grow,pioreactor02,2025-09-19T01:42:13.311Z,0.012941333364,90,2,2025-09-19 03:42:13.311,2.383611111111
Long Yeast Grow,pioreactor02,2025-09-19T01:42:18.288Z,0.013315495511,90,2,2025-09-19 03:42:18.288,2.385
Long Yeast Grow,pioreactor02,2025-09-19T01:42:23.288Z,0.013130590094,90,2,2025-09-19 03:42:23.288,2.386388888889
Long Yeast Grow,pioreactor02,2025-09-19T01:42:28.289Z,0.012822819736,90,2,2025-09-19 03:42:28.289,2.387777777778
Long Yeast Grow,pioreactor02,2025-09-19T01:42:33.289Z,0.012324831478,90,2,2025-09-19 03:42:33.289,2.389166666667
Long Yeast Grow,pioreactor02,2025-09-19T01:42:38.289Z,0.013303928833,90,2,2025-09-19 03:42:38.289,2.390555555556
Long Yeast Grow,pioreactor02,2025-09-19T01:42:43.288Z,0.013464373428,90,2,2025-09-19 03:42:43.288,2.391944444444
Long Yeast Grow,pioreactor02,2025-09-19T01:42:48.288Z,0.013080744884,90,2,2025-09-19 03:42:48.288,2.393333333333
Long Yeast Grow,pioreactor02,2025-09-19T01:42:53.289Z,0.013644746338,90,2,2025-09-19 03:42:53.289,2.394722222222
Long Yeast Grow,pioreactor02,2025-09-19T01:42:58.288Z,0.013513317707,90,2,2025-09-19 03:42:58.288,2.396111111111
Long Yeast Grow,pioreactor02,2025-09-19T01:43:03.288Z,0.01325872773,90,2,2025-09-19 03:43:03.288,2.3975
Long Yeast Grow,pioreactor02,2025-09-19T01:43:08.288Z,0.012560617372,90,2,2025-09-19 03:43:08.288,2.398888888889
Long Yeast Grow,pioreactor02,2025-09-19T01:43:13.288Z,0.012766138515,90,2,2025-09-19 03:43:13.288,2.400277777778
Long Yeast Grow,pioreactor02,2025-09-19T01:43:18.288Z,0.012838147128,90,2,2025-09-19 03:43:18.288,2.401666666667
Long Yeast Grow,pioreactor02,2025-09-19T01:43:23.288Z,0.012666869987,90,2,2025-09-19 03:43:23.288,2.403055555556
Long Yeast Grow,pioreactor02,2025-09-19T01:43:28.288Z,0.012953379871,90,2,2025-09-19 03:43:28.288,2.404444444444
Long Yeast Grow,pioreactor02,2025-09-19T01:43:33.289Z,0.012972176984,90,2,2025-09-19 03:43:33.289,2.405833333333
Long Yeast Grow,pioreactor02,2025-09-19T01:43:38.288Z,0.01316012212,90,2,2025-09-19 03:43:38.288,2.407222222222
Long Yeast Grow,pioreactor02,2025-09-19T01:43:43.289Z,0.013044047995,90,2,2025-09-19 03:43:43.289,2.408611111111
Long Yeast Grow,pioreactor02,2025-09-19T01:43:48.288Z,0.01307072483,90,2,2025-09-19 03:43:48.288,2.41
Long Yeast Grow,pioreactor02,2025-09-19T01:43:53.288Z,0.013786813449,90,2,2025-09-19 03:43:53.288,2.411388888889
Long Yeast Grow,pioreactor02,2025-09-19T01:43:58.288Z,0.013390989204,90,2,2025-09-19 03:43:58.288,2.412777777778
Long Yeast Grow,pioreactor02,2025-09-19T01:44:03.288Z,0.01320399807,90,2,2025-09-19 03:44:03.288,2.414166666667
