experiment,pioreactor_unit,timestamp,normalized_od_reading,timestamp_localtime,hours_since_experiment_created
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:18:41.230Z,1.008890684267,2025-09-20 07:18:41.230,0.272222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:18:46.230Z,1.003315404582,2025-09-20 07:18:46.230,0.273611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:18:51.230Z,1.002534672953,2025-09-20 07:18:51.230,0.275
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:18:56.230Z,1.002588128317,2025-09-20 07:18:56.230,0.276388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:01.231Z,1.004969962407,2025-09-20 07:19:01.231,0.277777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:06.230Z,1.004090419126,2025-09-20 07:19:06.230,0.279166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:11.231Z,1.005111140182,2025-09-20 07:19:11.231,0.280555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:16.230Z,1.004263135325,2025-09-20 07:19:16.230,0.281944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:21.230Z,1.004264710345,2025-09-20 07:19:21.230,0.283333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:26.230Z,1.002408811196,2025-09-20 07:19:26.230,0.284722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:31.231Z,1.002362317727,2025-09-20 07:19:31.231,0.286111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:36.230Z,1.001729256695,2025-09-20 07:19:36.230,0.2875
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:41.230Z,1.000892186142,2025-09-20 07:19:41.230,0.288888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:46.230Z,0.999746036131,2025-09-20 07:19:46.230,0.290277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:51.230Z,0.999900838036,2025-09-20 07:19:51.230,0.291666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:19:56.231Z,0.999522375469,2025-09-20 07:19:56.231,0.293055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:01.231Z,1.000377660964,2025-09-20 07:20:01.231,0.294444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:06.231Z,1.000840354241,2025-09-20 07:20:06.231,0.295833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:11.230Z,1.001422830183,2025-09-20 07:20:11.230,0.297222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:16.231Z,1.002004179177,2025-09-20 07:20:16.231,0.298611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:21.231Z,1.002867430914,2025-09-20 07:20:21.231,0.3
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:26.230Z,1.003241321038,2025-09-20 07:20:26.230,0.301388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:31.230Z,1.003682738293,2025-09-20 07:20:31.230,0.302777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:36.231Z,1.003758464711,2025-09-20 07:20:36.231,0.304166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:41.230Z,1.00409569031,2025-09-20 07:20:41.230,0.305555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:46.231Z,1.004289637196,2025-09-20 07:20:46.231,0.306944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:51.231Z,1.004637922447,2025-09-20 07:20:51.231,0.308333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:20:56.231Z,1.004781071286,2025-09-20 07:20:56.231,0.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:01.231Z,1.004914178112,2025-09-20 07:21:01.231,0.311111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:06.231Z,1.005473939597,2025-09-20 07:21:06.231,0.3125
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:11.231Z,1.005804786946,2025-09-20 07:21:11.231,0.313888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:16.230Z,1.006278604828,2025-09-20 07:21:16.230,0.315277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:21.231Z,1.006686288966,2025-09-20 07:21:21.231,0.316666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:26.230Z,1.00703394982,2025-09-20 07:21:26.230,0.318055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:31.232Z,1.007282822867,2025-09-20 07:21:31.232,0.319444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:36.231Z,1.007440776914,2025-09-20 07:21:36.231,0.320833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:41.231Z,1.007697085021,2025-09-20 07:21:41.231,0.322222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:46.231Z,1.007888696326,2025-09-20 07:21:46.231,0.323611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:51.231Z,1.008201571265,2025-09-20 07:21:51.231,0.325
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:21:56.231Z,1.008363499203,2025-09-20 07:21:56.231,0.326388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:01.231Z,1.008599309743,2025-09-20 07:22:01.231,0.327777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:06.230Z,1.008703989931,2025-09-20 07:22:06.230,0.329166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:11.230Z,1.008796375367,2025-09-20 07:22:11.230,0.330555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:16.231Z,1.009017128726,2025-09-20 07:22:16.231,0.331944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:21.231Z,1.009030767034,2025-09-20 07:22:21.231,0.333333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:26.231Z,1.009313939894,2025-09-20 07:22:26.231,0.334722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:31.231Z,1.009475397506,2025-09-20 07:22:31.231,0.336111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:36.231Z,1.009730840305,2025-09-20 07:22:36.231,0.3375
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:41.231Z,1.009887146627,2025-09-20 07:22:41.231,0.338888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:46.231Z,1.009932936237,2025-09-20 07:22:46.231,0.340277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:51.230Z,1.010082413227,2025-09-20 07:22:51.230,0.341666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:22:56.230Z,1.010232200826,2025-09-20 07:22:56.230,0.343055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:01.230Z,1.010565296138,2025-09-20 07:23:01.230,0.344444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:06.231Z,1.010889343781,2025-09-20 07:23:06.231,0.345833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:11.230Z,1.011125938672,2025-09-20 07:23:11.230,0.347222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:16.232Z,1.011361922726,2025-09-20 07:23:16.232,0.348611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:21.231Z,1.01154800782,2025-09-20 07:23:21.231,0.35
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:26.231Z,1.0117792593,2025-09-20 07:23:26.231,0.351388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:31.231Z,1.011924177699,2025-09-20 07:23:31.231,0.352777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:36.230Z,1.012068166681,2025-09-20 07:23:36.230,0.354166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:41.231Z,1.012273319589,2025-09-20 07:23:41.231,0.355555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:46.230Z,1.012426888354,2025-09-20 07:23:46.230,0.356944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:51.231Z,1.012581664421,2025-09-20 07:23:51.231,0.358333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:23:56.230Z,1.01267806056,2025-09-20 07:23:56.230,0.359722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:01.231Z,1.012754269438,2025-09-20 07:24:01.231,0.361111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:06.231Z,1.012813846646,2025-09-20 07:24:06.231,0.3625
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:11.230Z,1.012902726976,2025-09-20 07:24:11.230,0.363888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:16.231Z,1.013048080786,2025-09-20 07:24:16.231,0.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:21.230Z,1.013155159119,2025-09-20 07:24:21.230,0.366666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:26.230Z,1.013309231711,2025-09-20 07:24:26.230,0.368055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:31.231Z,1.013440607453,2025-09-20 07:24:31.231,0.369444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:36.230Z,1.013519997897,2025-09-20 07:24:36.230,0.370833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:41.230Z,1.013669993883,2025-09-20 07:24:41.230,0.372222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:46.231Z,1.01378271101,2025-09-20 07:24:46.231,0.373611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:51.230Z,1.013948555921,2025-09-20 07:24:51.230,0.375
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:24:56.230Z,1.014154984317,2025-09-20 07:24:56.230,0.376388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:01.230Z,1.014279045597,2025-09-20 07:25:01.230,0.377777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:06.231Z,1.014418022102,2025-09-20 07:25:06.231,0.379166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:11.230Z,1.014515785974,2025-09-20 07:25:11.230,0.380555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:16.232Z,1.014664504544,2025-09-20 07:25:16.232,0.381944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:21.230Z,1.014774088541,2025-09-20 07:25:21.230,0.383333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:26.231Z,1.014951422421,2025-09-20 07:25:26.231,0.384722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:31.230Z,1.015087497381,2025-09-20 07:25:31.230,0.386111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:36.231Z,1.015266549438,2025-09-20 07:25:36.231,0.3875
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:41.230Z,1.015437422124,2025-09-20 07:25:41.230,0.388888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:46.230Z,1.015630686556,2025-09-20 07:25:46.230,0.390277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:51.231Z,1.015787536025,2025-09-20 07:25:51.231,0.391666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:25:56.231Z,1.015984920483,2025-09-20 07:25:56.231,0.393055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:01.230Z,1.016139179222,2025-09-20 07:26:01.230,0.394444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:06.231Z,1.016515425741,2025-09-20 07:26:06.231,0.395833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:11.231Z,1.016787684428,2025-09-20 07:26:11.231,0.397222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:16.231Z,1.017110822273,2025-09-20 07:26:16.231,0.398611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:21.231Z,1.01738759937,2025-09-20 07:26:21.231,0.4
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:26.230Z,1.017616438818,2025-09-20 07:26:26.230,0.401388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:31.231Z,1.01791423481,2025-09-20 07:26:31.231,0.402777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:36.231Z,1.018086891312,2025-09-20 07:26:36.231,0.404166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:41.230Z,1.018358687489,2025-09-20 07:26:41.230,0.405555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:46.231Z,1.018615015715,2025-09-20 07:26:46.231,0.406944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:51.231Z,1.018777085013,2025-09-20 07:26:51.231,0.408333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:26:56.230Z,1.019002911249,2025-09-20 07:26:56.230,0.409722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:01.231Z,1.019152084347,2025-09-20 07:27:01.231,0.411111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:06.232Z,1.019349525721,2025-09-20 07:27:06.232,0.4125
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:11.231Z,1.019512763404,2025-09-20 07:27:11.231,0.413888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:16.231Z,1.019680870735,2025-09-20 07:27:16.231,0.415277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:21.231Z,1.019828846854,2025-09-20 07:27:21.231,0.416666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:26.231Z,1.019923837308,2025-09-20 07:27:26.231,0.418055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:31.231Z,1.020175116458,2025-09-20 07:27:31.231,0.419444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:36.231Z,1.020307421391,2025-09-20 07:27:36.231,0.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:41.231Z,1.020481314032,2025-09-20 07:27:41.231,0.422222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:46.231Z,1.020709074696,2025-09-20 07:27:46.231,0.423611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:51.230Z,1.02098461649,2025-09-20 07:27:51.230,0.425
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:27:56.231Z,1.021161877487,2025-09-20 07:27:56.231,0.426388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:01.231Z,1.021369676502,2025-09-20 07:28:01.231,0.427777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:06.230Z,1.021652552683,2025-09-20 07:28:06.230,0.429166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:11.230Z,1.021865308522,2025-09-20 07:28:11.230,0.430555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:16.230Z,1.022080075543,2025-09-20 07:28:16.230,0.431944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:21.231Z,1.022337093516,2025-09-20 07:28:21.231,0.433333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:26.230Z,1.022534573137,2025-09-20 07:28:26.230,0.434722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:31.232Z,1.022839095253,2025-09-20 07:28:31.232,0.436111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:36.231Z,1.023151761741,2025-09-20 07:28:36.231,0.4375
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:41.231Z,1.023451729466,2025-09-20 07:28:41.231,0.438888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:46.230Z,1.023665856584,2025-09-20 07:28:46.230,0.440277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:51.231Z,1.02394571998,2025-09-20 07:28:51.231,0.441666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:28:56.231Z,1.024561797423,2025-09-20 07:28:56.231,0.443055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:01.231Z,1.025072940818,2025-09-20 07:29:01.231,0.444444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:06.231Z,1.025565425613,2025-09-20 07:29:06.231,0.445833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:11.231Z,1.025897792176,2025-09-20 07:29:11.231,0.447222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:16.231Z,1.026182254762,2025-09-20 07:29:16.231,0.448611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:21.230Z,1.0266583401,2025-09-20 07:29:21.230,0.45
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:26.230Z,1.026887023697,2025-09-20 07:29:26.230,0.451388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:31.231Z,1.026918501139,2025-09-20 07:29:31.231,0.452777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:36.231Z,1.027228154337,2025-09-20 07:29:36.231,0.454166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:41.231Z,1.027405939589,2025-09-20 07:29:41.231,0.455555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:46.231Z,1.027718252332,2025-09-20 07:29:46.231,0.456944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:51.230Z,1.028104831413,2025-09-20 07:29:51.230,0.458333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:29:56.231Z,1.028250285747,2025-09-20 07:29:56.231,0.459722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:01.231Z,1.028745624868,2025-09-20 07:30:01.231,0.461111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:06.231Z,1.02916577294,2025-09-20 07:30:06.231,0.4625
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:11.231Z,1.029398328653,2025-09-20 07:30:11.231,0.463888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:16.231Z,1.029751902712,2025-09-20 07:30:16.231,0.465277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:21.231Z,1.02980977785,2025-09-20 07:30:21.231,0.466666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:26.230Z,1.029611280214,2025-09-20 07:30:26.230,0.468055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:31.231Z,1.029687356149,2025-09-20 07:30:31.231,0.469444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:36.230Z,1.029771301157,2025-09-20 07:30:36.230,0.470833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:41.231Z,1.029761380958,2025-09-20 07:30:41.231,0.472222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:46.231Z,1.029943419263,2025-09-20 07:30:46.231,0.473611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:51.231Z,1.030011747357,2025-09-20 07:30:51.231,0.475
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:30:56.231Z,1.030257894328,2025-09-20 07:30:56.231,0.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:01.231Z,1.030584202856,2025-09-20 07:31:01.231,0.477777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:06.230Z,1.030850514798,2025-09-20 07:31:06.230,0.479166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:11.231Z,1.031323738996,2025-09-20 07:31:11.231,0.480555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:16.231Z,1.03173523514,2025-09-20 07:31:16.231,0.481944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:21.231Z,1.032405357923,2025-09-20 07:31:21.231,0.483333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:26.230Z,1.032785939818,2025-09-20 07:31:26.230,0.484722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:31.231Z,1.033269903517,2025-09-20 07:31:31.231,0.486111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:36.231Z,1.03376356008,2025-09-20 07:31:36.231,0.4875
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:41.230Z,1.034182045714,2025-09-20 07:31:41.230,0.488888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:46.231Z,1.034671217386,2025-09-20 07:31:46.231,0.490277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:51.231Z,1.035121135106,2025-09-20 07:31:51.231,0.491666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:31:56.231Z,1.036299771962,2025-09-20 07:31:56.231,0.493055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:01.230Z,1.037158397165,2025-09-20 07:32:01.230,0.494444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:06.231Z,1.037633451069,2025-09-20 07:32:06.231,0.495833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:11.231Z,1.038015579725,2025-09-20 07:32:11.231,0.497222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:16.231Z,1.038016056891,2025-09-20 07:32:16.231,0.498611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:21.231Z,1.037943452957,2025-09-20 07:32:21.231,0.5
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:26.231Z,1.038108513362,2025-09-20 07:32:26.231,0.501388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:31.231Z,1.038016063813,2025-09-20 07:32:31.231,0.502777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:36.231Z,1.038143509663,2025-09-20 07:32:36.231,0.504166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:41.231Z,1.038388717626,2025-09-20 07:32:41.231,0.505555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:46.231Z,1.038543061008,2025-09-20 07:32:46.231,0.506944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:51.231Z,1.038882959154,2025-09-20 07:32:51.231,0.508333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:32:56.231Z,1.039266624006,2025-09-20 07:32:56.231,0.509722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:01.231Z,1.039603437006,2025-09-20 07:33:01.231,0.511111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:06.230Z,1.039918035499,2025-09-20 07:33:06.230,0.5125
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:11.231Z,1.040487100481,2025-09-20 07:33:11.231,0.513888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:16.231Z,1.040789880973,2025-09-20 07:33:16.231,0.515277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:21.231Z,1.041206857242,2025-09-20 07:33:21.231,0.516666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:26.231Z,1.041538491444,2025-09-20 07:33:26.231,0.518055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:31.232Z,1.041667428333,2025-09-20 07:33:31.232,0.519444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:36.231Z,1.041891767366,2025-09-20 07:33:36.231,0.520833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:41.230Z,1.042469576405,2025-09-20 07:33:41.230,0.522222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:46.230Z,1.04254139449,2025-09-20 07:33:46.230,0.523611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:51.230Z,1.042817333348,2025-09-20 07:33:51.230,0.525
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:33:56.231Z,1.043181473812,2025-09-20 07:33:56.231,0.526388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:01.230Z,1.043767243928,2025-09-20 07:34:01.230,0.527777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:06.231Z,1.044533991179,2025-09-20 07:34:06.231,0.529166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:11.231Z,1.045146759391,2025-09-20 07:34:11.231,0.530555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:16.231Z,1.045594143082,2025-09-20 07:34:16.231,0.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:21.232Z,1.045828156889,2025-09-20 07:34:21.232,0.533333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:26.231Z,1.046120227945,2025-09-20 07:34:26.231,0.534722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:31.231Z,1.046477531538,2025-09-20 07:34:31.231,0.536111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:36.230Z,1.046980408208,2025-09-20 07:34:36.230,0.5375
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:41.230Z,1.047516939774,2025-09-20 07:34:41.230,0.538888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:46.231Z,1.048066467716,2025-09-20 07:34:46.231,0.540277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:51.231Z,1.048420708377,2025-09-20 07:34:51.231,0.541666666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:34:56.230Z,1.048856989419,2025-09-20 07:34:56.230,0.543055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:01.230Z,1.049390102011,2025-09-20 07:35:01.230,0.544444444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:06.231Z,1.049740482756,2025-09-20 07:35:06.231,0.545833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:11.232Z,1.050125454005,2025-09-20 07:35:11.232,0.547222222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:16.231Z,1.050464558835,2025-09-20 07:35:16.231,0.548611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:21.231Z,1.050798717389,2025-09-20 07:35:21.231,0.55
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:26.231Z,1.051148692813,2025-09-20 07:35:26.231,0.551388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:31.231Z,1.051522610597,2025-09-20 07:35:31.231,0.552777777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:36.231Z,1.051808637657,2025-09-20 07:35:36.231,0.554166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:41.231Z,1.052087352654,2025-09-20 07:35:41.231,0.555555555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:46.230Z,1.052440631232,2025-09-20 07:35:46.230,0.556944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:51.231Z,1.052630553987,2025-09-20 07:35:51.231,0.558333333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:35:56.230Z,1.053030481786,2025-09-20 07:35:56.230,0.559722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:36:01.230Z,1.053363071762,2025-09-20 07:36:01.230,0.561111111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:36:06.232Z,1.053791502606,2025-09-20 07:36:06.232,0.5625
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:36:11.231Z,1.054067750471,2025-09-20 07:36:11.231,0.563888888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T05:36:16.231Z,1.054363159636,2025-09-20 07:36:16.231,0.565277777778
