experiment,pioreactor_unit,timestamp,event_name,message,data,timestamp_localtime,hours_since_experiment_created
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:10:56.655Z,UpdatedHeaterDC,delta_dc=-0.7540000000000177,"{""current_dc"": 83.64, ""delta_dc"": -0.7540000000000177, ""target_temperature"": 32.0, ""latest_temperature"": 32.06}",2025-09-20 14:10:56.655,7.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:14:16.654Z,UpdatedHeaterDC,delta_dc=-0.7319999999999935,"{""current_dc"": 82.91, ""delta_dc"": -0.7319999999999935, ""target_temperature"": 32.0, ""latest_temperature"": 32.14}",2025-09-20 14:14:16.654,7.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:17:36.655Z,UpdatedHeaterDC,delta_dc=-0.29200000000001586,"{""current_dc"": 82.62, ""delta_dc"": -0.29200000000001586, ""target_temperature"": 32.0, ""latest_temperature"": 32.13}",2025-09-20 14:17:36.655,7.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:20:56.656Z,UpdatedHeaterDC,delta_dc=-0.8420000000000087,"{""current_dc"": 81.78, ""delta_dc"": -0.8420000000000087, ""target_temperature"": 32.0, ""latest_temperature"": 32.2}",2025-09-20 14:20:56.656,7.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:24:16.655Z,UpdatedHeaterDC,delta_dc=0.2000000000000028,"{""current_dc"": 81.98, ""delta_dc"": 0.2000000000000028, ""target_temperature"": 32.0, ""latest_temperature"": 32.1}",2025-09-20 14:24:16.655,7.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:27:36.656Z,UpdatedHeaterDC,delta_dc=-0.1159999999999812,"{""current_dc"": 81.86, ""delta_dc"": -0.1159999999999812, ""target_temperature"": 32.0, ""latest_temperature"": 32.08}",2025-09-20 14:27:36.656,7.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:30:56.654Z,UpdatedHeaterDC,delta_dc=-0.8560000000000201,"{""current_dc"": 81.0, ""delta_dc"": -0.8560000000000201, ""target_temperature"": 32.0, ""latest_temperature"": 32.17}",2025-09-20 14:30:56.654,7.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:34:16.655Z,UpdatedHeaterDC,delta_dc=0.13399999999998324,"{""current_dc"": 81.13, ""delta_dc"": 0.13399999999998324, ""target_temperature"": 32.0, ""latest_temperature"": 32.09}",2025-09-20 14:34:16.655,7.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:37:36.654Z,UpdatedHeaterDC,delta_dc=1.5660000000000167,"{""current_dc"": 82.7, ""delta_dc"": 1.5660000000000167, ""target_temperature"": 32.0, ""latest_temperature"": 31.84}",2025-09-20 14:37:36.654,7.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:40:56.654Z,UpdatedHeaterDC,delta_dc=1.4959999999999902,"{""current_dc"": 84.2, ""delta_dc"": 1.4959999999999902, ""target_temperature"": 32.0, ""latest_temperature"": 31.69}",2025-09-20 14:40:56.654,7.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:44:16.654Z,UpdatedHeaterDC,delta_dc=0.8059999999999967,"{""current_dc"": 85.01, ""delta_dc"": 0.8059999999999967, ""target_temperature"": 32.0, ""latest_temperature"": 31.69}",2025-09-20 14:44:16.654,7.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:47:36.656Z,UpdatedHeaterDC,delta_dc=1.022000000000005,"{""current_dc"": 86.03, ""delta_dc"": 1.022000000000005, ""target_temperature"": 32.0, ""latest_temperature"": 31.66}",2025-09-20 14:47:36.656,7.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:50:56.655Z,UpdatedHeaterDC,delta_dc=0.09200000000000375,"{""current_dc"": 86.12, ""delta_dc"": 0.09200000000000375, ""target_temperature"": 32.0, ""latest_temperature"": 31.77}",2025-09-20 14:50:56.655,7.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:54:16.650Z,UpdatedHeaterDC,delta_dc=-0.19399999999999473,"{""current_dc"": 85.93, ""delta_dc"": -0.19399999999999473, ""target_temperature"": 32.0, ""latest_temperature"": 31.88}",2025-09-20 14:54:16.650,7.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T12:57:36.655Z,UpdatedHeaterDC,delta_dc=-0.04800000000000251,"{""current_dc"": 85.88, ""delta_dc"": -0.04800000000000251, ""target_temperature"": 32.0, ""latest_temperature"": 31.93}",2025-09-20 14:57:36.655,7.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:00:56.654Z,UpdatedHeaterDC,delta_dc=-0.9700000000000258,"{""current_dc"": 84.91, ""delta_dc"": -0.9700000000000258, ""target_temperature"": 32.0, ""latest_temperature"": 32.09}",2025-09-20 15:00:56.654,7.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:04:16.655Z,UpdatedHeaterDC,delta_dc=-1.3859999999999841,"{""current_dc"": 83.52, ""delta_dc"": -1.3859999999999841, ""target_temperature"": 32.0, ""latest_temperature"": 32.25}",2025-09-20 15:04:16.655,8.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:07:36.656Z,UpdatedHeaterDC,delta_dc=-0.3620000000000062,"{""current_dc"": 83.16, ""delta_dc"": -0.3620000000000062, ""target_temperature"": 32.0, ""latest_temperature"": 32.21}",2025-09-20 15:07:36.656,8.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:10:56.658Z,UpdatedHeaterDC,delta_dc=0.2459999999999936,"{""current_dc"": 83.41, ""delta_dc"": 0.2459999999999936, ""target_temperature"": 32.0, ""latest_temperature"": 32.1}",2025-09-20 15:10:56.658,8.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:14:16.655Z,UpdatedHeaterDC,delta_dc=-0.5479999999999976,"{""current_dc"": 82.86, ""delta_dc"": -0.5479999999999976, ""target_temperature"": 32.0, ""latest_temperature"": 32.14}",2025-09-20 15:14:16.655,8.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:17:36.655Z,UpdatedHeaterDC,delta_dc=-0.07600000000000767,"{""current_dc"": 82.78, ""delta_dc"": -0.07600000000000767, ""target_temperature"": 32.0, ""latest_temperature"": 32.1}",2025-09-20 15:17:36.655,8.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:20:56.655Z,UpdatedHeaterDC,delta_dc=-0.043999999999995515,"{""current_dc"": 82.74, ""delta_dc"": -0.043999999999995515, ""target_temperature"": 32.0, ""latest_temperature"": 32.07}",2025-09-20 15:20:56.655,8.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:24:16.656Z,UpdatedHeaterDC,delta_dc=0.6820000000000064,"{""current_dc"": 83.42, ""delta_dc"": 0.6820000000000064, ""target_temperature"": 32.0, ""latest_temperature"": 31.95}",2025-09-20 15:24:16.656,8.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:27:36.659Z,UpdatedHeaterDC,delta_dc=0.6340000000000039,"{""current_dc"": 84.05, ""delta_dc"": 0.6340000000000039, ""target_temperature"": 32.0, ""latest_temperature"": 31.88}",2025-09-20 15:27:36.659,8.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:30:56.655Z,UpdatedHeaterDC,delta_dc=1.0319999999999871,"{""current_dc"": 85.08, ""delta_dc"": 1.0319999999999871, ""target_temperature"": 32.0, ""latest_temperature"": 31.78}",2025-09-20 15:30:56.655,8.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:34:16.655Z,UpdatedHeaterDC,delta_dc=0.715999999999994,"{""current_dc"": 85.8, ""delta_dc"": 0.715999999999994, ""target_temperature"": 32.0, ""latest_temperature"": 31.76}",2025-09-20 15:34:16.655,8.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:37:36.654Z,UpdatedHeaterDC,delta_dc=0.12000000000001948,"{""current_dc"": 85.92, ""delta_dc"": 0.12000000000001948, ""target_temperature"": 32.0, ""latest_temperature"": 31.83}",2025-09-20 15:37:36.654,8.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:40:56.659Z,UpdatedHeaterDC,delta_dc=-0.6380000000000108,"{""current_dc"": 85.28, ""delta_dc"": -0.6380000000000108, ""target_temperature"": 32.0, ""latest_temperature"": 31.98}",2025-09-20 15:40:56.659,8.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:44:16.655Z,UpdatedHeaterDC,delta_dc=0.48399999999998966,"{""current_dc"": 85.76, ""delta_dc"": 0.48399999999998966, ""target_temperature"": 32.0, ""latest_temperature"": 31.92}",2025-09-20 15:44:16.655,8.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:47:36.655Z,UpdatedHeaterDC,delta_dc=0.1360000000000099,"{""current_dc"": 85.9, ""delta_dc"": 0.1360000000000099, ""target_temperature"": 32.0, ""latest_temperature"": 31.93}",2025-09-20 15:47:36.655,8.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:50:56.655Z,UpdatedHeaterDC,delta_dc=-0.7540000000000177,"{""current_dc"": 85.15, ""delta_dc"": -0.7540000000000177, ""target_temperature"": 32.0, ""latest_temperature"": 32.06}",2025-09-20 15:50:56.655,8.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:54:16.655Z,UpdatedHeaterDC,delta_dc=-0.0839999999999691,"{""current_dc"": 85.07, ""delta_dc"": -0.0839999999999691, ""target_temperature"": 32.0, ""latest_temperature"": 32.05}",2025-09-20 15:54:16.655,8.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T13:57:36.656Z,UpdatedHeaterDC,delta_dc=-0.20200000000002943,"{""current_dc"": 84.87, ""delta_dc"": -0.20200000000002943, ""target_temperature"": 32.0, ""latest_temperature"": 32.06}",2025-09-20 15:57:36.656,8.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:00:56.655Z,UpdatedHeaterDC,delta_dc=-0.1560000000000059,"{""current_dc"": 84.71, ""delta_dc"": -0.1560000000000059, ""target_temperature"": 32.0, ""latest_temperature"": 32.06}",2025-09-20 16:00:56.655,8.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:04:16.654Z,UpdatedHeaterDC,delta_dc=-0.011999999999983413,"{""current_dc"": 84.7, ""delta_dc"": -0.011999999999983413, ""target_temperature"": 32.0, ""latest_temperature"": 32.04}",2025-09-20 16:04:16.654,9.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:07:36.655Z,UpdatedHeaterDC,delta_dc=-0.4640000000000285,"{""current_dc"": 84.24, ""delta_dc"": -0.4640000000000285, ""target_temperature"": 32.0, ""latest_temperature"": 32.09}",2025-09-20 16:07:36.655,9.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:10:56.696Z,UpdatedHeaterDC,delta_dc=-0.5939999999999884,"{""current_dc"": 83.65, ""delta_dc"": -0.5939999999999884, ""target_temperature"": 32.0, ""latest_temperature"": 32.14}",2025-09-20 16:10:56.696,9.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:14:16.655Z,UpdatedHeaterDC,delta_dc=0.9319999999999964,"{""current_dc"": 84.58, ""delta_dc"": 0.9319999999999964, ""target_temperature"": 32.0, ""latest_temperature"": 31.96}",2025-09-20 16:14:16.655,9.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:17:36.655Z,UpdatedHeaterDC,delta_dc=-0.18399999999999606,"{""current_dc"": 84.4, ""delta_dc"": -0.18399999999999606, ""target_temperature"": 32.0, ""latest_temperature"": 32.0}",2025-09-20 16:17:36.655,9.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:20:56.656Z,UpdatedHeaterDC,delta_dc=-1.1519999999999753,"{""current_dc"": 83.25, ""delta_dc"": -1.1519999999999753, ""target_temperature"": 32.0, ""latest_temperature"": 32.16}",2025-09-20 16:20:56.656,9.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:24:16.654Z,UpdatedHeaterDC,delta_dc=0.519999999999976,"{""current_dc"": 83.77, ""delta_dc"": 0.519999999999976, ""target_temperature"": 32.0, ""latest_temperature"": 32.03}",2025-09-20 16:24:16.654,9.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:27:36.659Z,UpdatedHeaterDC,delta_dc=0.06600000000001954,"{""current_dc"": 83.84, ""delta_dc"": 0.06600000000001954, ""target_temperature"": 32.0, ""latest_temperature"": 32.01}",2025-09-20 16:27:36.659,9.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:30:56.654Z,UpdatedHeaterDC,delta_dc=0.11800000000000209,"{""current_dc"": 83.96, ""delta_dc"": 0.11800000000000209, ""target_temperature"": 32.0, ""latest_temperature"": 31.99}",2025-09-20 16:30:56.654,9.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:34:16.658Z,UpdatedHeaterDC,delta_dc=1.2499999999999907,"{""current_dc"": 85.21, ""delta_dc"": 1.2499999999999907, ""target_temperature"": 32.0, ""latest_temperature"": 31.82}",2025-09-20 16:34:16.658,9.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:37:36.654Z,UpdatedHeaterDC,delta_dc=0.25199999999999106,"{""current_dc"": 85.46, ""delta_dc"": 0.25199999999999106, ""target_temperature"": 32.0, ""latest_temperature"": 31.85}",2025-09-20 16:37:36.654,9.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:40:56.650Z,UpdatedHeaterDC,delta_dc=-0.6899999999999934,"{""current_dc"": 84.77, ""delta_dc"": -0.6899999999999934, ""target_temperature"": 32.0, ""latest_temperature"": 32.0}",2025-09-20 16:40:56.650,9.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:44:16.655Z,UpdatedHeaterDC,delta_dc=-1.2240000000000122,"{""current_dc"": 83.55, ""delta_dc"": -1.2240000000000122, ""target_temperature"": 32.0, ""latest_temperature"": 32.17}",2025-09-20 16:44:16.655,9.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:47:36.655Z,UpdatedHeaterDC,delta_dc=0.854000000000019,"{""current_dc"": 84.4, ""delta_dc"": 0.854000000000019, ""target_temperature"": 32.0, ""latest_temperature"": 31.99}",2025-09-20 16:47:36.655,9.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:50:56.658Z,UpdatedHeaterDC,delta_dc=-1.1259999999999968,"{""current_dc"": 83.27, ""delta_dc"": -1.1259999999999968, ""target_temperature"": 32.0, ""latest_temperature"": 32.15}",2025-09-20 16:50:56.658,9.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:54:16.655Z,UpdatedHeaterDC,delta_dc=-0.03000000000001682,"{""current_dc"": 83.24, ""delta_dc"": -0.03000000000001682, ""target_temperature"": 32.0, ""latest_temperature"": 32.1}",2025-09-20 16:54:16.655,9.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T14:57:36.655Z,UpdatedHeaterDC,delta_dc=-0.1159999999999812,"{""current_dc"": 83.12, ""delta_dc"": -0.1159999999999812, ""target_temperature"": 32.0, ""latest_temperature"": 32.08}",2025-09-20 16:57:36.655,9.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:00:56.654Z,UpdatedHeaterDC,delta_dc=0.07999999999999827,"{""current_dc"": 83.2, ""delta_dc"": 0.07999999999999827, ""target_temperature"": 32.0, ""latest_temperature"": 32.04}",2025-09-20 17:00:56.654,9.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:04:16.655Z,UpdatedHeaterDC,delta_dc=1.1920000000000002,"{""current_dc"": 84.39, ""delta_dc"": 1.1920000000000002, ""target_temperature"": 32.0, ""latest_temperature"": 31.86}",2025-09-20 17:04:16.655,10.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:07:36.654Z,UpdatedHeaterDC,delta_dc=0.22000000000000458,"{""current_dc"": 84.61, ""delta_dc"": 0.22000000000000458, ""target_temperature"": 32.0, ""latest_temperature"": 31.88}",2025-09-20 17:07:36.654,10.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:10:56.654Z,UpdatedHeaterDC,delta_dc=0.9600000000000015,"{""current_dc"": 85.57, ""delta_dc"": 0.9600000000000015, ""target_temperature"": 32.0, ""latest_temperature"": 31.79}",2025-09-20 17:10:56.654,10.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:14:16.662Z,UpdatedHeaterDC,delta_dc=0.6179999999999879,"{""current_dc"": 86.19, ""delta_dc"": 0.6179999999999879, ""target_temperature"": 32.0, ""latest_temperature"": 31.78}",2025-09-20 17:14:16.662,10.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:17:36.655Z,UpdatedHeaterDC,delta_dc=0.5719999999999971,"{""current_dc"": 86.76, ""delta_dc"": 0.5719999999999971, ""target_temperature"": 32.0, ""latest_temperature"": 31.78}",2025-09-20 17:17:36.655,10.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:20:56.655Z,UpdatedHeaterDC,delta_dc=-0.36399999999999577,"{""current_dc"": 86.4, ""delta_dc"": -0.36399999999999577, ""target_temperature"": 32.0, ""latest_temperature"": 31.91}",2025-09-20 17:20:56.655,10.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:24:16.655Z,UpdatedHeaterDC,delta_dc=0.09000000000000272,"{""current_dc"": 86.49, ""delta_dc"": 0.09000000000000272, ""target_temperature"": 32.0, ""latest_temperature"": 31.93}",2025-09-20 17:24:16.655,10.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:27:36.650Z,UpdatedHeaterDC,delta_dc=-1.1139999999999972,"{""current_dc"": 85.38, ""delta_dc"": -1.1139999999999972, ""target_temperature"": 32.0, ""latest_temperature"": 32.11}",2025-09-20 17:27:36.650,10.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:30:56.650Z,UpdatedHeaterDC,delta_dc=0.5780000000000085,"{""current_dc"": 85.96, ""delta_dc"": 0.5780000000000085, ""target_temperature"": 32.0, ""latest_temperature"": 31.99}",2025-09-20 17:30:56.650,10.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:34:16.655Z,UpdatedHeaterDC,delta_dc=-1.1259999999999968,"{""current_dc"": 84.83, ""delta_dc"": -1.1259999999999968, ""target_temperature"": 32.0, ""latest_temperature"": 32.15}",2025-09-20 17:34:16.655,10.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:37:36.655Z,UpdatedHeaterDC,delta_dc=0.6899999999999934,"{""current_dc"": 85.52, ""delta_dc"": 0.6899999999999934, ""target_temperature"": 32.0, ""latest_temperature"": 32.0}",2025-09-20 17:37:36.655,10.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:40:56.655Z,UpdatedHeaterDC,delta_dc=-0.5759999999999876,"{""current_dc"": 84.94, ""delta_dc"": -0.5759999999999876, ""target_temperature"": 32.0, ""latest_temperature"": 32.08}",2025-09-20 17:40:56.655,10.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:44:16.656Z,UpdatedHeaterDC,delta_dc=-0.7839999999999833,"{""current_dc"": 84.16, ""delta_dc"": -0.7839999999999833, ""target_temperature"": 32.0, ""latest_temperature"": 32.16}",2025-09-20 17:44:16.656,10.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:47:36.654Z,UpdatedHeaterDC,delta_dc=0.8799999999999812,"{""current_dc"": 85.04, ""delta_dc"": 0.8799999999999812, ""target_temperature"": 32.0, ""latest_temperature"": 31.98}",2025-09-20 17:47:36.654,10.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:50:56.654Z,UpdatedHeaterDC,delta_dc=0.2680000000000071,"{""current_dc"": 85.31, ""delta_dc"": 0.2680000000000071, ""target_temperature"": 32.0, ""latest_temperature"": 31.95}",2025-09-20 17:50:56.654,10.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:54:16.655Z,UpdatedHeaterDC,delta_dc=-0.15799999999999198,"{""current_dc"": 85.15, ""delta_dc"": -0.15799999999999198, ""target_temperature"": 32.0, ""latest_temperature"": 31.99}",2025-09-20 17:54:16.655,10.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T15:57:36.655Z,UpdatedHeaterDC,delta_dc=-0.04600000000000719,"{""current_dc"": 85.1, ""delta_dc"": -0.04600000000000719, ""target_temperature"": 32.0, ""latest_temperature"": 32.0}",2025-09-20 17:57:36.655,10.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:00:56.655Z,UpdatedHeaterDC,delta_dc=-1.008000000000004,"{""current_dc"": 84.09, ""delta_dc"": -1.008000000000004, ""target_temperature"": 32.0, ""latest_temperature"": 32.14}",2025-09-20 18:00:56.655,10.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:04:16.658Z,UpdatedHeaterDC,delta_dc=0.5720000000000169,"{""current_dc"": 84.66, ""delta_dc"": 0.5720000000000169, ""target_temperature"": 32.0, ""latest_temperature"": 32.01}",2025-09-20 18:04:16.658,11.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:07:36.656Z,UpdatedHeaterDC,delta_dc=0.11800000000000209,"{""current_dc"": 84.78, ""delta_dc"": 0.11800000000000209, ""target_temperature"": 32.0, ""latest_temperature"": 31.99}",2025-09-20 18:07:36.656,11.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:10:56.654Z,UpdatedHeaterDC,delta_dc=0.818,"{""current_dc"": 85.6, ""delta_dc"": 0.818, ""target_temperature"": 32.0, ""latest_temperature"": 31.88}",2025-09-20 18:10:56.654,11.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:14:16.658Z,UpdatedHeaterDC,delta_dc=0.8879999999999902,"{""current_dc"": 86.49, ""delta_dc"": 0.8879999999999902, ""target_temperature"": 32.0, ""latest_temperature"": 31.8}",2025-09-20 18:14:16.658,11.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:17:36.655Z,UpdatedHeaterDC,delta_dc=-1.279999999999976,"{""current_dc"": 85.21, ""delta_dc"": -1.279999999999976, ""target_temperature"": 32.0, ""latest_temperature"": 32.05}",2025-09-20 18:17:36.655,11.254166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:20:56.655Z,UpdatedHeaterDC,delta_dc=-0.8500000000000028,"{""current_dc"": 84.36, ""delta_dc"": -0.8500000000000028, ""target_temperature"": 32.0, ""latest_temperature"": 32.15}",2025-09-20 18:20:56.655,11.309722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:24:16.658Z,UpdatedHeaterDC,delta_dc=2.0580000000000025,"{""current_dc"": 86.42, ""delta_dc"": 2.0580000000000025, ""target_temperature"": 32.0, ""latest_temperature"": 31.81}",2025-09-20 18:24:16.658,11.365277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:27:36.654Z,UpdatedHeaterDC,delta_dc=-0.6579999999999976,"{""current_dc"": 85.76, ""delta_dc"": -0.6579999999999976, ""target_temperature"": 32.0, ""latest_temperature"": 31.97}",2025-09-20 18:27:36.654,11.420833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:30:56.655Z,UpdatedHeaterDC,delta_dc=0.29399999999998555,"{""current_dc"": 86.05, ""delta_dc"": 0.29399999999998555, ""target_temperature"": 32.0, ""latest_temperature"": 31.94}",2025-09-20 18:30:56.655,11.476388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:34:16.655Z,UpdatedHeaterDC,delta_dc=0.5160000000000018,"{""current_dc"": 86.57, ""delta_dc"": 0.5160000000000018, ""target_temperature"": 32.0, ""latest_temperature"": 31.89}",2025-09-20 18:34:16.655,11.531944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:37:36.697Z,UpdatedHeaterDC,delta_dc=0.06999999999999035,"{""current_dc"": 86.64, ""delta_dc"": 0.06999999999999035, ""target_temperature"": 32.0, ""latest_temperature"": 31.92}",2025-09-20 18:37:36.697,11.5875
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:40:56.657Z,UpdatedHeaterDC,delta_dc=-0.3679999999999921,"{""current_dc"": 86.27, ""delta_dc"": -0.3679999999999921, ""target_temperature"": 32.0, ""latest_temperature"": 32.0}",2025-09-20 18:40:56.657,11.643055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:44:16.655Z,UpdatedHeaterDC,delta_dc=1.4399999999999948,"{""current_dc"": 87.71, ""delta_dc"": 1.4399999999999948, ""target_temperature"": 32.0, ""latest_temperature"": 31.8}",2025-09-20 18:44:16.655,11.698611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:47:36.654Z,UpdatedHeaterDC,delta_dc=-0.4880000000000059,"{""current_dc"": 87.22, ""delta_dc"": -0.4880000000000059, ""target_temperature"": 32.0, ""latest_temperature"": 31.94}",2025-09-20 18:47:36.654,11.754166666667
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:50:56.654Z,UpdatedHeaterDC,delta_dc=-0.8519999999999819,"{""current_dc"": 86.37, ""delta_dc"": -0.8519999999999819, ""target_temperature"": 32.0, ""latest_temperature"": 32.08}",2025-09-20 18:50:56.654,11.809722222222
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:54:16.655Z,UpdatedHeaterDC,delta_dc=-0.6400000000000119,"{""current_dc"": 85.73, ""delta_dc"": -0.6400000000000119, ""target_temperature"": 32.0, ""latest_temperature"": 32.14}",2025-09-20 18:54:16.655,11.865277777778
Yeast Grow 4 Days,pioreactor02,2025-09-20T16:57:36.655Z,UpdatedHeaterDC,delta_dc=0.5720000000000169,"{""current_dc"": 86.3, ""delta_dc"": 0.5720000000000169, ""target_temperature"": 32.0, ""latest_temperature"": 32.01}",2025-09-20 18:57:36.655,11.920833333333
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:00:56.655Z,UpdatedHeaterDC,delta_dc=-0.5299999999999969,"{""current_dc"": 85.77, ""delta_dc"": -0.5299999999999969, ""target_temperature"": 32.0, ""latest_temperature"": 32.08}",2025-09-20 19:00:56.655,11.976388888889
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:04:16.696Z,UpdatedHeaterDC,delta_dc=-0.9280000000000057,"{""current_dc"": 84.84, ""delta_dc"": -0.9280000000000057, ""target_temperature"": 32.0, ""latest_temperature"": 32.18}",2025-09-20 19:04:16.696,12.031944444444
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:07:36.655Z,UpdatedHeaterDC,delta_dc=0.17999999999997413,"{""current_dc"": 85.02, ""delta_dc"": 0.17999999999997413, ""target_temperature"": 32.0, ""latest_temperature"": 32.09}",2025-09-20 19:07:36.655,12.0875
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:10:56.696Z,UpdatedHeaterDC,delta_dc=-0.16199999999997206,"{""current_dc"": 84.86, ""delta_dc"": -0.16199999999997206, ""target_temperature"": 32.0, ""latest_temperature"": 32.08}",2025-09-20 19:10:56.696,12.143055555556
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:14:16.654Z,UpdatedHeaterDC,delta_dc=-0.1360000000000099,"{""current_dc"": 84.72, ""delta_dc"": -0.1360000000000099, ""target_temperature"": 32.0, ""latest_temperature"": 32.07}",2025-09-20 19:14:16.654,12.198611111111
Yeast Grow 4 Days,pioreactor02,2025-09-20T17:17:36.655Z,UpdatedHeaterDC,delta_dc=-0.037999999999978246,"{""current_dc"": 84.68, ""delta_dc"": -0.037999999999978246, ""target_temperature"": 32.0, ""latest_temperature"": 32.05}",2025-09-20 19:17:36.655,12.254166666667
